transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,CategoryId,Product_TypeId
51015,3/25/2023,5:00:34 PM,1,8,79,4,4,5
51016,3/25/2023,5:02:25 PM,2,3,46,3,2,8
51017,3/25/2023,5:02:55 PM,3,5,34,2,1,13
51018,3/25/2023,5:06:47 PM,1,8,37,3,1,6
51019,3/25/2023,5:08:51 PM,2,3,58,4,3,3
51020,3/25/2023,5:08:53 PM,1,8,71,4,4,11
51021,3/25/2023,5:10:28 PM,3,5,50,3,2,7
51022,3/25/2023,5:10:28 PM,1,5,77,3,4,5
51023,3/25/2023,5:12:30 PM,2,5,61,5,3,3
51024,3/25/2023,5:15:12 PM,1,8,36,4,1,13
51025,3/25/2023,5:17:09 PM,3,5,40,4,1,6
51026,3/25/2023,5:17:09 PM,1,5,65,1,5,18
51027,3/25/2023,5:17:54 PM,1,3,31,2,1,1
51028,3/25/2023,5:21:15 PM,1,8,44,3,2,9
51029,3/25/2023,5:30:32 PM,2,8,61,5,3,3
51030,3/25/2023,5:30:42 PM,2,3,28,2,1,1
51031,3/25/2023,5:32:14 PM,1,3,54,3,2,2
51032,3/25/2023,5:34:08 PM,1,5,50,3,2,7
51033,3/25/2023,5:34:41 PM,2,5,59,5,3,3
51034,3/25/2023,5:37:08 PM,2,3,26,3,1,12
51035,3/25/2023,5:39:06 PM,1,5,57,3,2,2
51036,3/25/2023,5:39:06 PM,1,5,79,4,4,5
51037,3/25/2023,5:39:07 PM,1,3,28,2,1,1
51038,3/25/2023,5:40:16 PM,1,8,79,4,4,5
51039,3/25/2023,5:41:31 PM,2,3,42,3,2,9
51040,3/25/2023,5:42:42 PM,2,5,57,3,2,2
51041,3/25/2023,5:44:37 PM,1,5,37,3,1,6
51042,3/25/2023,5:44:37 PM,2,5,84,1,5,14
51043,3/25/2023,5:46:58 PM,1,3,32,3,1,1
51044,3/25/2023,5:49:24 PM,1,3,54,3,2,2
51045,3/25/2023,5:50:27 PM,1,3,55,4,2,2
51046,3/25/2023,5:51:44 PM,2,3,34,2,1,13
51047,3/25/2023,5:52:57 PM,2,3,60,4,3,3
51048,3/25/2023,5:54:24 PM,1,8,35,3,1,13
51049,3/25/2023,5:55:52 PM,1,8,40,4,1,6
51050,3/25/2023,5:58:34 PM,2,5,41,4,1,6
51051,3/25/2023,5:58:34 PM,1,5,65,1,5,18
51052,3/25/2023,5:59:33 PM,2,3,30,3,1,1
51053,3/25/2023,6:00:26 PM,3,5,45,3,2,9
51054,3/25/2023,6:00:33 PM,2,3,24,3,1,4
51055,3/25/2023,6:04:30 PM,2,3,54,3,2,2
51056,3/25/2023,6:05:19 PM,1,8,55,4,2,2
51057,3/25/2023,6:07:03 PM,1,3,44,3,2,9
51058,3/25/2023,6:08:48 PM,2,3,41,4,1,6
51059,3/25/2023,6:12:05 PM,1,3,22,2,1,4
51060,3/25/2023,6:12:05 PM,1,3,71,4,4,11
51061,3/25/2023,6:13:04 PM,1,8,71,4,4,11
51062,3/25/2023,6:15:14 PM,1,3,38,4,1,6
51063,3/25/2023,6:15:23 PM,1,5,41,4,1,6
51064,3/25/2023,6:15:23 PM,1,5,65,1,5,18
51065,3/25/2023,6:18:05 PM,2,3,33,4,1,1
51066,3/25/2023,6:18:13 PM,2,3,23,3,1,4
51067,3/25/2023,6:18:13 PM,1,3,75,4,4,11
51068,3/25/2023,6:23:00 PM,1,3,43,3,2,9
51069,3/25/2023,6:23:07 PM,2,3,57,3,2,2
51070,3/25/2023,6:26:12 PM,2,5,23,3,1,4
51071,3/25/2023,6:27:27 PM,1,3,26,3,1,12
51072,3/25/2023,6:36:28 PM,2,3,56,3,2,2
51073,3/25/2023,6:36:28 PM,1,3,71,4,4,11
51074,3/25/2023,6:44:53 PM,1,8,54,3,2,2
51075,3/25/2023,6:46:14 PM,1,3,27,4,1,12
51076,3/25/2023,6:47:13 PM,2,8,25,2,1,12
51077,3/25/2023,6:49:44 PM,1,8,53,3,2,2
51078,3/25/2023,6:51:15 PM,2,3,53,3,2,2
51079,3/25/2023,6:51:24 PM,2,3,25,2,1,12
51080,3/25/2023,6:51:24 PM,1,3,78,5,4,5
51081,3/25/2023,6:54:48 PM,1,3,51,3,2,7
51082,3/25/2023,6:55:26 PM,1,8,59,5,3,3
51083,3/25/2023,7:00:03 PM,1,3,48,3,2,7
51084,3/25/2023,7:00:04 PM,2,3,50,3,2,7
51085,3/25/2023,7:00:04 PM,1,3,72,3,4,5
51086,3/25/2023,7:01:58 PM,2,3,47,3,2,8
51087,3/25/2023,7:09:53 PM,2,3,47,3,2,8
51088,3/25/2023,7:10:48 PM,2,3,57,3,2,2
51089,3/25/2023,7:12:06 PM,2,3,57,3,2,2
51090,3/25/2023,7:12:12 PM,1,3,58,4,3,3
51091,3/25/2023,7:14:09 PM,1,3,32,3,1,1
51092,3/25/2023,7:16:01 PM,2,8,87,3,1,6
51093,3/25/2023,7:19:56 PM,2,8,52,3,2,2
51094,3/25/2023,7:23:14 PM,1,3,43,3,2,9
51095,3/25/2023,7:23:18 PM,2,8,30,3,1,1
51096,3/25/2023,7:27:50 PM,2,3,37,3,1,6
51097,3/25/2023,7:28:28 PM,2,8,59,5,3,3
51098,3/25/2023,7:29:04 PM,1,3,26,3,1,12
51099,3/25/2023,7:32:35 PM,2,8,34,2,1,13
51100,3/25/2023,7:33:56 PM,1,3,55,4,2,2
51101,3/25/2023,7:34:24 PM,1,8,47,3,2,8
51102,3/25/2023,7:34:44 PM,1,8,25,2,1,12
51103,3/25/2023,7:38:14 PM,2,3,45,3,2,9
51104,3/25/2023,7:38:24 PM,2,8,50,3,2,7
51105,3/25/2023,7:40:21 PM,2,3,49,3,2,7
51106,3/25/2023,7:47:07 PM,1,8,53,3,2,2
51107,3/25/2023,7:48:54 PM,1,3,47,3,2,8
51108,3/25/2023,7:49:57 PM,2,8,25,2,1,12
51109,3/25/2023,7:50:08 PM,2,3,60,4,3,3
51110,3/25/2023,7:54:03 PM,2,3,37,3,1,6
51111,3/25/2023,7:54:03 PM,1,3,71,4,4,11
51112,3/26/2023,6:02:11 AM,2,5,58,4,3,3
51113,3/26/2023,6:03:28 AM,1,5,45,3,2,9
51114,3/26/2023,6:03:28 AM,1,5,51,3,2,7
51115,3/26/2023,6:15:10 AM,3,5,59,5,3,3
51116,3/26/2023,6:18:59 AM,3,5,51,3,2,7
51117,3/26/2023,6:21:52 AM,3,5,26,3,1,12
51118,3/26/2023,6:21:52 AM,1,5,75,4,4,11
51119,3/26/2023,6:28:49 AM,2,5,52,3,2,2
51120,3/26/2023,6:30:59 AM,1,5,36,4,1,13
51121,3/26/2023,6:34:09 AM,1,8,32,3,1,1
51122,3/26/2023,6:35:48 AM,1,8,39,4,1,6
51123,3/26/2023,6:36:29 AM,2,5,49,3,2,7
51124,3/26/2023,6:37:59 AM,1,8,49,3,2,7
51125,3/26/2023,6:39:19 AM,3,5,33,4,1,1
51126,3/26/2023,6:39:19 AM,1,5,75,4,4,11
51127,3/26/2023,6:40:41 AM,2,5,60,4,3,3
51128,3/26/2023,6:44:16 AM,1,8,4,20,7,23
51129,3/26/2023,6:44:53 AM,3,5,41,4,1,6
51130,3/26/2023,6:44:53 AM,2,5,64,1,5,14
51131,3/26/2023,6:45:19 AM,1,8,34,2,1,13
51132,3/26/2023,6:46:50 AM,1,8,87,3,1,6
51133,3/26/2023,6:47:10 AM,1,5,57,3,2,2
51134,3/26/2023,6:47:55 AM,3,5,52,3,2,2
51135,3/26/2023,6:49:02 AM,3,5,42,3,2,9
51136,3/26/2023,6:49:02 AM,1,5,9,23,7,17
51137,3/26/2023,6:50:10 AM,2,5,39,4,1,6
51138,3/26/2023,6:50:10 AM,2,5,63,1,5,14
51139,3/26/2023,6:51:22 AM,1,8,87,3,1,6
51140,3/26/2023,6:52:22 AM,2,8,31,2,1,1
51141,3/26/2023,6:53:46 AM,1,5,47,3,2,8
51142,3/26/2023,6:54:08 AM,2,8,37,3,1,6
51143,3/26/2023,6:54:21 AM,1,8,55,4,2,2
51144,3/26/2023,6:55:47 AM,3,5,39,4,1,6
51145,3/26/2023,6:55:47 AM,1,5,84,1,5,14
51146,3/26/2023,6:57:00 AM,1,8,50,3,2,7
51147,3/26/2023,6:58:33 AM,2,8,28,2,1,1
51148,3/26/2023,6:58:40 AM,3,5,38,4,1,6
51149,3/26/2023,6:58:40 AM,2,5,63,1,5,14
51150,3/26/2023,6:58:53 AM,2,8,24,3,1,4
51151,3/26/2023,7:00:31 AM,1,3,45,3,2,9
51152,3/26/2023,7:01:24 AM,2,3,29,3,1,1
51153,3/26/2023,7:01:45 AM,2,5,44,3,2,9
51154,3/26/2023,7:04:07 AM,2,8,51,3,2,7
51155,3/26/2023,7:05:18 AM,2,8,23,3,1,4
51156,3/26/2023,7:06:19 AM,1,8,35,3,1,13
51157,3/26/2023,7:06:46 AM,2,8,45,3,2,9
51158,3/26/2023,7:09:36 AM,2,8,26,3,1,12
51159,3/26/2023,7:10:48 AM,3,5,45,3,2,9
51160,3/26/2023,7:10:48 AM,1,5,74,4,4,10
51161,3/26/2023,7:11:04 AM,2,3,57,3,2,2
51162,3/26/2023,7:11:04 AM,1,3,69,3,4,10
51163,3/26/2023,7:11:21 AM,1,8,32,3,1,1
51164,3/26/2023,7:12:13 AM,2,3,34,2,1,13
51165,3/26/2023,7:13:05 AM,1,8,71,4,4,11
51166,3/26/2023,7:13:47 AM,1,5,45,3,2,9
51167,3/26/2023,7:13:47 AM,1,5,70,3,4,5
51168,3/26/2023,7:13:52 AM,2,3,53,3,2,2
51169,3/26/2023,7:14:54 AM,1,8,36,4,1,13
51170,3/26/2023,7:15:08 AM,1,8,47,3,2,8
51171,3/26/2023,7:15:27 AM,1,8,54,3,2,2
51172,3/26/2023,7:16:18 AM,2,8,48,3,2,7
51173,3/26/2023,7:17:02 AM,1,8,53,3,2,2
51174,3/26/2023,7:17:02 AM,1,8,70,3,4,5
51175,3/26/2023,7:17:40 AM,1,8,50,3,2,7
51176,3/26/2023,7:17:50 AM,2,3,61,5,3,3
51177,3/26/2023,7:21:42 AM,2,8,41,4,1,6
51178,3/26/2023,7:22:24 AM,2,5,52,3,2,2
51179,3/26/2023,7:22:24 AM,1,5,79,4,4,5
51180,3/26/2023,7:22:48 AM,1,8,4,20,7,23
51181,3/26/2023,7:23:55 AM,1,8,28,2,1,1
51182,3/26/2023,7:24:04 AM,1,3,30,3,1,1
51183,3/26/2023,7:24:04 AM,1,3,78,5,4,5
51184,3/26/2023,7:25:10 AM,3,5,49,3,2,7
51185,3/26/2023,7:26:31 AM,3,5,43,3,2,9
51186,3/26/2023,7:26:36 AM,1,8,58,4,3,3
51187,3/26/2023,7:26:46 AM,3,5,46,3,2,8
51188,3/26/2023,7:27:28 AM,1,3,41,4,1,6
51189,3/26/2023,7:27:28 AM,1,3,69,3,4,10
51190,3/26/2023,7:28:30 AM,2,5,45,3,2,9
51191,3/26/2023,7:28:50 AM,1,3,23,3,1,4
51192,3/26/2023,7:28:58 AM,1,3,31,2,1,1
51193,3/26/2023,7:31:57 AM,2,8,36,4,1,13
51194,3/26/2023,7:32:42 AM,2,5,37,3,1,6
51195,3/26/2023,7:32:42 AM,1,5,64,1,5,14
51196,3/26/2023,7:34:53 AM,1,3,31,2,1,1
51197,3/26/2023,7:36:16 AM,1,8,18,11,6,21
51198,3/26/2023,7:38:07 AM,1,5,23,3,1,4
51199,3/26/2023,7:39:16 AM,2,3,27,4,1,12
51200,3/26/2023,7:39:16 AM,1,3,73,4,4,11
51201,3/26/2023,7:40:22 AM,1,8,30,3,1,1
51202,3/26/2023,7:40:59 AM,1,8,22,2,1,4
51203,3/26/2023,7:41:07 AM,2,3,27,4,1,12
51204,3/26/2023,7:41:07 AM,1,3,76,4,4,10
51205,3/26/2023,7:43:01 AM,2,8,43,3,2,9
51206,3/26/2023,7:43:01 AM,1,8,79,4,4,5
51207,3/26/2023,7:43:19 AM,2,5,46,3,2,8
51208,3/26/2023,7:43:19 AM,1,5,71,4,4,11
51209,3/26/2023,7:44:32 AM,2,8,25,2,1,12
51210,3/26/2023,7:45:43 AM,1,8,25,2,1,12
51211,3/26/2023,7:46:11 AM,1,3,47,3,2,8
51212,3/26/2023,7:47:14 AM,1,8,73,4,4,11
51213,3/26/2023,7:48:37 AM,1,8,57,3,2,2
51214,3/26/2023,7:48:44 AM,2,5,59,5,3,3
51215,3/26/2023,7:50:14 AM,3,5,31,2,1,1
51216,3/26/2023,7:53:03 AM,1,3,52,3,2,2
51217,3/26/2023,7:53:44 AM,2,5,29,3,1,1
51218,3/26/2023,7:53:55 AM,1,3,36,4,1,13
51219,3/26/2023,7:54:53 AM,2,3,38,4,1,6
51220,3/26/2023,7:55:39 AM,1,8,46,3,2,8
51221,3/26/2023,7:55:39 AM,1,8,70,3,4,5
51222,3/26/2023,7:55:39 AM,1,8,3,15,7,23
51223,3/26/2023,7:57:07 AM,1,5,43,3,2,9
51224,3/26/2023,7:58:12 AM,2,3,34,2,1,13
51225,3/26/2023,7:58:36 AM,1,8,76,4,4,10
51226,3/26/2023,8:00:29 AM,1,3,40,4,1,6
51227,3/26/2023,8:01:48 AM,2,3,35,3,1,13
51228,3/26/2023,8:04:14 AM,2,5,54,3,2,2
51229,3/26/2023,8:04:52 AM,1,8,46,3,2,8
51230,3/26/2023,8:05:44 AM,2,5,30,3,1,1
51231,3/26/2023,8:05:44 AM,1,5,71,4,4,11
51232,3/26/2023,8:06:19 AM,1,5,87,3,1,6
51233,3/26/2023,8:06:19 AM,1,5,73,4,4,11
51234,3/26/2023,8:06:19 AM,1,5,83,14,9,26
51235,3/26/2023,8:06:37 AM,2,3,31,2,1,1
51236,3/26/2023,8:06:37 AM,1,3,70,3,4,5
51237,3/26/2023,8:06:39 AM,2,3,46,3,2,8
51238,3/26/2023,8:06:39 AM,1,3,78,5,4,5
51239,3/26/2023,8:07:07 AM,2,3,39,4,1,6
51240,3/26/2023,8:07:29 AM,2,8,50,3,2,7
51241,3/26/2023,8:08:22 AM,1,3,31,2,1,1
51242,3/26/2023,8:09:34 AM,1,5,61,5,3,3
51243,3/26/2023,8:10:06 AM,1,8,52,3,2,2
51244,3/26/2023,8:10:18 AM,2,8,44,3,2,9
51245,3/26/2023,8:10:19 AM,2,3,55,4,2,2
51246,3/26/2023,8:10:33 AM,1,5,57,3,2,2
51247,3/26/2023,8:10:33 AM,1,5,78,5,4,5
51248,3/26/2023,8:11:07 AM,1,8,31,2,1,1
51249,3/26/2023,8:11:19 AM,3,5,59,5,3,3
51250,3/26/2023,8:11:19 AM,1,5,7,20,7,20
51251,3/26/2023,8:12:02 AM,3,5,47,3,2,8
51252,3/26/2023,8:14:23 AM,1,8,30,3,1,1
51253,3/26/2023,8:15:08 AM,1,3,50,3,2,7
51254,3/26/2023,8:15:17 AM,3,5,40,4,1,6
51255,3/26/2023,8:15:17 AM,1,5,65,1,5,18
51256,3/26/2023,8:15:32 AM,2,5,30,3,1,1
51257,3/26/2023,8:16:05 AM,1,3,30,3,1,1
51258,3/26/2023,8:19:17 AM,2,3,25,2,1,12
51259,3/26/2023,8:19:22 AM,2,8,51,3,2,7
51260,3/26/2023,8:20:06 AM,1,8,42,3,2,9
51261,3/26/2023,8:20:10 AM,1,8,27,4,1,12
51262,3/26/2023,8:21:34 AM,2,5,58,4,3,3
51263,3/26/2023,8:23:03 AM,2,3,45,3,2,9
51264,3/26/2023,8:24:32 AM,2,5,53,3,2,2
51265,3/26/2023,8:24:32 AM,1,5,70,3,4,5
51266,3/26/2023,8:25:39 AM,2,8,27,4,1,12
51267,3/26/2023,8:25:39 AM,1,8,78,5,4,5
51268,3/26/2023,8:26:47 AM,2,8,50,3,2,7
51269,3/26/2023,8:26:47 AM,1,8,79,4,4,5
51270,3/26/2023,8:27:37 AM,2,5,32,3,1,1
51271,3/26/2023,8:28:02 AM,1,8,24,3,1,4
51272,3/26/2023,8:28:22 AM,3,5,52,3,2,2
51273,3/26/2023,8:28:22 AM,1,5,72,3,4,5
51274,3/26/2023,8:29:29 AM,2,8,51,3,2,7
51275,3/26/2023,8:29:42 AM,3,5,26,3,1,12
51276,3/26/2023,8:30:25 AM,1,3,46,3,2,8
51277,3/26/2023,8:31:29 AM,1,8,75,4,4,11
51278,3/26/2023,8:33:40 AM,1,8,78,5,4,5
51279,3/26/2023,8:33:42 AM,2,8,60,4,3,3
51280,3/26/2023,8:37:04 AM,2,5,46,3,2,8
51281,3/26/2023,8:37:10 AM,2,8,28,2,1,1
51282,3/26/2023,8:37:24 AM,1,5,57,3,2,2
51283,3/26/2023,8:37:52 AM,1,3,22,2,1,4
51284,3/26/2023,8:40:13 AM,2,5,27,4,1,12
51285,3/26/2023,8:40:13 AM,1,5,72,3,4,5
51286,3/26/2023,8:40:32 AM,2,5,28,2,1,1
51287,3/26/2023,8:40:47 AM,2,3,23,3,1,4
51288,3/26/2023,8:41:05 AM,1,3,52,3,2,2
51289,3/26/2023,8:41:05 AM,1,3,74,4,4,10
51290,3/26/2023,8:41:53 AM,3,5,39,4,1,6
51291,3/26/2023,8:41:53 AM,2,5,84,1,5,14
51292,3/26/2023,8:41:53 AM,1,5,69,3,4,10
51293,3/26/2023,8:42:14 AM,1,8,44,3,2,9
51294,3/26/2023,8:43:37 AM,2,3,43,3,2,9
51295,3/26/2023,8:43:38 AM,1,3,33,4,1,1
51296,3/26/2023,8:43:38 AM,1,3,71,4,4,11
51297,3/26/2023,8:45:34 AM,1,5,42,3,2,9
51298,3/26/2023,8:45:48 AM,1,3,42,3,2,9
51299,3/26/2023,8:46:12 AM,2,3,27,4,1,12
51300,3/26/2023,8:47:06 AM,2,5,56,3,2,2
51301,3/26/2023,8:48:55 AM,1,8,39,4,1,6
51302,3/26/2023,8:51:23 AM,1,8,27,4,1,12
51303,3/26/2023,8:51:52 AM,1,8,38,4,1,6
51304,3/26/2023,8:51:52 AM,2,8,63,1,5,14
51305,3/26/2023,8:52:06 AM,2,8,52,3,2,2
51306,3/26/2023,8:52:08 AM,2,3,50,3,2,7
51307,3/26/2023,8:52:54 AM,1,3,36,4,1,13
51308,3/26/2023,8:52:54 AM,1,3,70,3,4,5
51309,3/26/2023,8:52:55 AM,2,5,51,3,2,7
51310,3/26/2023,8:52:55 AM,1,5,79,4,4,5
51311,3/26/2023,8:55:07 AM,2,3,50,3,2,7
51312,3/26/2023,8:56:05 AM,2,3,57,3,2,2
51313,3/26/2023,8:56:48 AM,1,5,24,3,1,4
51314,3/26/2023,8:57:44 AM,1,8,87,3,1,6
51315,3/26/2023,8:58:36 AM,2,8,45,3,2,9
51316,3/26/2023,8:58:44 AM,2,8,39,4,1,6
51317,3/26/2023,8:58:44 AM,1,8,84,1,5,14
51318,3/26/2023,8:58:54 AM,3,5,50,3,2,7
51319,3/26/2023,9:00:06 AM,3,5,32,3,1,1
51320,3/26/2023,9:00:32 AM,2,3,40,4,1,6
51321,3/26/2023,9:01:37 AM,2,5,35,3,1,13
51322,3/26/2023,9:02:07 AM,3,5,43,3,2,9
51323,3/26/2023,9:04:56 AM,1,5,50,3,2,7
51324,3/26/2023,9:07:02 AM,2,3,22,2,1,4
51325,3/26/2023,9:07:02 AM,1,3,77,3,4,5
51326,3/26/2023,9:09:41 AM,2,8,47,3,2,8
51327,3/26/2023,9:10:35 AM,1,8,75,4,4,11
51328,3/26/2023,9:10:40 AM,2,8,51,3,2,7
51329,3/26/2023,9:10:40 AM,1,8,74,4,4,10
51330,3/26/2023,9:11:21 AM,2,8,41,4,1,6
51331,3/26/2023,9:13:43 AM,2,3,53,3,2,2
51332,3/26/2023,9:13:58 AM,1,8,32,3,1,1
51333,3/26/2023,9:14:15 AM,2,5,42,3,2,9
51334,3/26/2023,9:14:39 AM,2,5,36,4,1,13
51335,3/26/2023,9:15:04 AM,2,5,34,2,1,13
51336,3/26/2023,9:16:59 AM,2,5,29,3,1,1
51337,3/26/2023,9:16:59 AM,1,5,74,4,4,10
51338,3/26/2023,9:17:08 AM,1,8,33,4,1,1
51339,3/26/2023,9:19:05 AM,3,5,47,3,2,8
51340,3/26/2023,9:19:05 AM,1,5,18,11,6,21
51341,3/26/2023,9:22:42 AM,3,5,61,5,3,3
51342,3/26/2023,9:23:16 AM,1,8,29,3,1,1
51343,3/26/2023,9:26:03 AM,3,5,36,4,1,13
51344,3/26/2023,9:28:04 AM,2,3,57,3,2,2
51345,3/26/2023,9:28:04 AM,1,5,48,3,2,7
51346,3/26/2023,9:29:15 AM,2,5,47,3,2,8
51347,3/26/2023,9:29:44 AM,1,8,79,4,4,5
51348,3/26/2023,9:30:09 AM,2,5,27,4,1,12
51349,3/26/2023,9:30:51 AM,1,8,69,3,4,10
51350,3/26/2023,9:30:51 AM,1,8,14,9,6,27
51351,3/26/2023,9:32:01 AM,2,3,31,2,1,1
51352,3/26/2023,9:33:07 AM,2,5,48,3,2,7
51353,3/26/2023,9:33:37 AM,2,5,36,4,1,13
51354,3/26/2023,9:36:00 AM,1,8,36,4,1,13
51355,3/26/2023,9:36:11 AM,1,5,58,4,3,3
51356,3/26/2023,9:38:04 AM,2,3,54,3,2,2
51357,3/26/2023,9:38:47 AM,1,3,60,4,3,3
51358,3/26/2023,9:39:37 AM,2,5,48,3,2,7
51359,3/26/2023,9:39:37 AM,1,5,17,10,6,21
51360,3/26/2023,9:40:24 AM,2,3,57,3,2,2
51361,3/26/2023,9:40:24 AM,1,3,73,4,4,11
51362,3/26/2023,9:40:24 AM,1,8,55,4,2,2
51363,3/26/2023,9:40:27 AM,1,3,53,3,2,2
51364,3/26/2023,9:40:35 AM,3,5,26,3,1,12
51365,3/26/2023,9:40:40 AM,2,3,57,3,2,2
51366,3/26/2023,9:40:40 AM,1,3,73,4,4,11
51367,3/26/2023,9:41:43 AM,2,3,52,3,2,2
51368,3/26/2023,9:43:23 AM,1,5,52,3,2,2
51369,3/26/2023,9:43:51 AM,2,3,50,3,2,7
51370,3/26/2023,9:44:15 AM,1,5,43,3,2,9
51371,3/26/2023,9:45:50 AM,3,5,29,3,1,1
51372,3/26/2023,9:45:53 AM,2,3,56,3,2,2
51373,3/26/2023,9:46:01 AM,2,8,24,3,1,4
51374,3/26/2023,9:47:37 AM,1,5,87,3,1,6
51375,3/26/2023,9:48:00 AM,1,5,41,4,1,6
51376,3/26/2023,9:48:00 AM,2,5,65,1,5,18
51377,3/26/2023,9:48:12 AM,1,8,79,4,4,5
51378,3/26/2023,9:48:13 AM,1,3,32,3,1,1
51379,3/26/2023,9:48:26 AM,2,3,59,5,3,3
51380,3/26/2023,9:49:46 AM,1,8,14,9,6,27
51381,3/26/2023,9:50:32 AM,1,8,59,5,3,3
51382,3/26/2023,9:51:15 AM,2,8,61,5,3,3
51383,3/26/2023,9:51:32 AM,2,8,87,2,1,6
51384,3/26/2023,9:51:32 AM,2,8,72,3,4,5
51385,3/26/2023,9:52:00 AM,3,5,50,3,2,7
51386,3/26/2023,9:54:08 AM,3,5,49,3,2,7
51387,3/26/2023,9:54:08 AM,1,5,75,4,4,11
51388,3/26/2023,9:55:17 AM,2,5,33,4,1,1
51389,3/26/2023,9:58:15 AM,2,3,37,3,1,6
51390,3/26/2023,9:59:54 AM,1,3,58,4,3,3
51391,3/26/2023,10:00:45 AM,1,8,71,4,4,11
51392,3/26/2023,10:01:13 AM,1,8,39,4,1,6
51393,3/26/2023,10:01:17 AM,1,5,60,4,3,3
51394,3/26/2023,10:01:17 AM,1,5,78,5,4,5
51395,3/26/2023,10:02:58 AM,1,8,35,3,1,13
51396,3/26/2023,10:02:58 AM,1,8,72,3,4,5
51397,3/26/2023,10:03:13 AM,1,3,29,3,1,1
51398,3/26/2023,10:04:24 AM,1,8,44,3,2,9
51399,3/26/2023,10:05:20 AM,1,5,42,3,2,9
51400,3/26/2023,10:05:20 AM,1,5,72,3,4,5
51401,3/26/2023,10:05:24 AM,2,3,45,3,2,9
51402,3/26/2023,10:07:03 AM,2,8,45,3,2,9
51403,3/26/2023,10:07:25 AM,3,5,23,3,1,4
51404,3/26/2023,10:08:28 AM,1,8,53,3,2,2
51405,3/26/2023,10:10:44 AM,1,3,31,2,1,1
51406,3/26/2023,10:11:18 AM,1,8,76,4,4,10
51407,3/26/2023,10:11:43 AM,1,3,53,3,2,2
51408,3/26/2023,10:12:13 AM,1,8,87,3,1,6
51409,3/26/2023,10:12:18 AM,1,3,29,3,1,1
51410,3/26/2023,10:15:51 AM,2,3,59,5,3,3
51411,3/26/2023,10:15:51 AM,1,3,70,3,4,5
51412,3/26/2023,10:15:58 AM,2,8,31,2,1,1
51413,3/26/2023,10:16:53 AM,1,8,43,3,2,9
51414,3/26/2023,10:17:39 AM,1,3,39,4,1,6
51415,3/26/2023,10:17:56 AM,3,5,36,4,1,13
51416,3/26/2023,10:19:05 AM,1,5,53,3,2,2
51417,3/26/2023,10:19:13 AM,1,3,31,2,1,1
51418,3/26/2023,10:20:58 AM,1,8,25,2,1,12
51419,3/26/2023,10:21:22 AM,2,5,51,3,2,7
51420,3/26/2023,10:21:22 AM,1,5,78,5,4,5
51421,3/26/2023,10:21:32 AM,2,3,24,3,1,4
51422,3/26/2023,10:22:04 AM,2,3,24,3,1,4
51423,3/26/2023,10:22:11 AM,3,5,48,3,2,7
51424,3/26/2023,10:23:00 AM,2,3,50,3,2,7
51425,3/26/2023,10:24:39 AM,1,8,77,3,4,5
51426,3/26/2023,10:25:31 AM,1,3,28,2,1,1
51427,3/26/2023,10:25:45 AM,2,3,36,4,1,13
51428,3/26/2023,10:25:50 AM,1,3,35,3,1,13
51429,3/26/2023,10:27:42 AM,1,8,57,3,2,2
51430,3/26/2023,10:28:05 AM,1,3,27,4,1,12
51431,3/26/2023,10:28:05 AM,1,3,78,5,4,5
51432,3/26/2023,10:31:40 AM,2,8,39,4,1,6
51433,3/26/2023,10:32:03 AM,1,8,42,3,2,9
51434,3/26/2023,10:32:31 AM,1,5,36,4,1,13
51435,3/26/2023,10:33:43 AM,3,5,35,3,1,13
51436,3/26/2023,10:34:28 AM,1,3,36,4,1,13
51437,3/26/2023,10:35:19 AM,1,5,27,4,1,12
51438,3/26/2023,10:36:39 AM,2,8,47,3,2,8
51439,3/26/2023,10:37:14 AM,2,5,27,4,1,12
51440,3/26/2023,10:37:14 AM,1,5,70,3,4,5
51441,3/26/2023,10:37:52 AM,2,3,23,3,1,4
51442,3/26/2023,10:37:55 AM,1,5,61,5,3,3
51443,3/26/2023,10:37:56 AM,1,3,37,3,1,6
51444,3/26/2023,10:40:54 AM,2,8,31,2,1,1
51445,3/26/2023,10:40:54 AM,1,8,77,3,4,5
51446,3/26/2023,10:41:40 AM,1,3,50,3,2,7
51447,3/26/2023,10:43:36 AM,2,3,49,3,2,7
51448,3/26/2023,10:43:45 AM,3,5,56,3,2,2
51449,3/26/2023,10:43:57 AM,2,3,26,3,1,12
51450,3/26/2023,10:49:19 AM,2,3,26,3,1,12
51451,3/26/2023,10:50:09 AM,2,8,23,3,1,4
51452,3/26/2023,10:56:01 AM,1,8,34,2,1,13
51453,3/26/2023,10:58:43 AM,1,8,44,3,2,9
51454,3/26/2023,10:58:56 AM,2,3,22,2,1,4
51455,3/26/2023,11:00:15 AM,2,3,58,4,3,3
51456,3/26/2023,11:01:22 AM,1,3,52,3,2,2
51457,3/26/2023,11:02:00 AM,1,8,77,3,4,5
51458,3/26/2023,11:04:14 AM,2,8,60,4,3,3
51459,3/26/2023,11:06:37 AM,1,3,49,3,2,7
51460,3/26/2023,11:07:37 AM,1,5,54,3,2,2
51461,3/26/2023,11:08:19 AM,1,8,50,3,2,7
51462,3/26/2023,11:09:13 AM,2,5,45,3,2,9
51463,3/26/2023,11:10:44 AM,2,3,40,4,1,6
